"","X","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","metadata_Species","HierarchicalSubject","DateTime2","Date2"
"92",694,"C3T1P21","Conepatus leuconotus","25/01/2018 21:20:00","25/01/2018","21:20:23",0,0,0,0,"Imagenes_renombradas/C3T1P21","C3T1P21__2018-01-25__21-20-23(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-01-25 21:20:00","2018-01-25"
"93",695,"C3T1P21","Conepatus leuconotus","15/02/2018 20:17:00","15/02/2018","20:17:57",1810654,30178,503,21,"Imagenes_renombradas/C3T1P21","C3T1P21__2018-02-15__20-17-57(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-02-15 20:17:00","2018-02-15"
"94",696,"C3T1P21","Conepatus leuconotus","23/03/2018 23:12:00","23/03/2018","23:12:08",3120843,52014,866.9,36.1,"Imagenes_renombradas/C3T1P21","C3T1P21__2018-03-23__23-12-08(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-03-23 23:12:00","2018-03-23"
"95",697,"C3T1P21","Odocoileus virginianus","07/02/2018 10:07:00","7/02/2018","10:07:18",0,0,0,0,"Imagenes_renombradas/C3T1P21","C3T1P21__2018-02-07__10-07-18(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-07 10:07:00","2018-02-07"
"96",699,"C3T3P11","Pecari tajacu","16/04/2018 20:29:00","16/04/2018","20:29:49",0,0,0,0,"Imagenes_renombradas/C3T3P11","C3T3P11__2018-04-16__20-29-49(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-04-16 20:29:00","2018-04-16"
"97",701,"C3T3P21","Conepatus leuconotus","08/03/2018 1:09:00","8/03/2018","1:09:09",0,0,0,0,"Imagenes_renombradas/C3T3P21","C3T3P21__2018-03-08__01-09-09(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-03-08 01:09:00","2018-03-08"
"98",702,"C3T3P21","Conepatus leuconotus","12/03/2018 5:43:00","12/03/2018","5:43:38",362067,6034,100.6,4.2,"Imagenes_renombradas/C3T3P21","C3T3P21__2018-03-12__05-43-38(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-03-12 05:43:00","2018-03-12"
"99",704,"C3T3P21","Odocoileus virginianus","23/03/2018 9:06:00","23/03/2018","9:06:07",0,0,0,0,"Imagenes_renombradas/C3T3P21","C3T3P21__2018-03-23__09-06-07(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-23 09:06:00","2018-03-23"
"100",705,"C3T3P21","Odocoileus virginianus","24/03/2018 10:20:00","24/03/2018","10:20:16",90815,1514,25.2,1.1,"Imagenes_renombradas/C3T3P21","C3T3P21__2018-03-24__10-20-16(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-24 10:20:00","2018-03-24"
"101",714,"C4T1P1","Pecari tajacu","31/05/2018 18:59:00","31/05/2018","18:59:42",0,0,0,0,"Imagenes_renombradas/C4T1P1","C4T1P1__2018-05-31__18-59-42(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-31 18:59:00","2018-05-31"
"102",728,"C4T1P11","Conepatus leuconotus","01/05/2018 20:43:00","1/05/2018","20:43:01",0,0,0,0,"Imagenes_renombradas/C4T1P11","C4T1P11__2018-05-01__20-43-01(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-01 20:43:00","2018-05-01"
"103",729,"C4T1P11","Odocoileus virginianus","21/05/2018 9:03:00","21/05/2018","9:03:53",0,0,0,0,"Imagenes_renombradas/C4T1P11","C4T1P11__2018-05-21__09-03-53(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-21 09:03:00","2018-05-21"
"104",730,"C4T1P11","Odocoileus virginianus","26/06/2018 9:32:00","26/06/2018","9:32:46",3110868,51848,864.1,36,"Imagenes_renombradas/C4T1P11","C4T1P11__2018-06-26__09-32-46(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-26 09:32:00","2018-06-26"
"105",737,"C4T1P21","Odocoileus virginianus","14/06/2018 14:45:00","14/06/2018","14:45:10",0,0,0,0,"Imagenes_renombradas/C4T1P21","C4T1P21__2018-06-14__14-45-10(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-14 14:45:00","2018-06-14"
"106",738,"C4T1P21","Odocoileus virginianus","23/06/2018 10:19:00","23/06/2018","10:19:17",761568,12693,211.6,8.8,"Imagenes_renombradas/C4T1P21","C4T1P21__2018-06-23__10-19-17(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-23 10:19:00","2018-06-23"
"107",739,"C4T1P21","Odocoileus virginianus","24/06/2018 16:14:00","24/06/2018","16:14:36",107715,1795,29.9,1.2,"Imagenes_renombradas/C4T1P21","C4T1P21__2018-06-24__16-14-36(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-24 16:14:00","2018-06-24"
"108",740,"C4T1P21","Odocoileus virginianus","06/07/2018 11:32:00","6/07/2018","11:32:58",1019898,16998,283.3,11.8,"Imagenes_renombradas/C4T1P21","C4T1P21__2018-07-06__11-32-58(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-06 11:32:00","2018-07-06"
"109",741,"C4T1P21","Odocoileus virginianus","07/07/2018 18:59:00","7/07/2018","18:59:20",113180,1886,31.4,1.3,"Imagenes_renombradas/C4T1P21","C4T1P21__2018-07-07__18-59-20(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-07 18:59:00","2018-07-07"
"110",759,"C4T2P1","Conepatus leuconotus","14/08/2018 3:39:00","14/08/2018","3:39:23",0,0,0,0,"Imagenes_renombradas/C4T2P1","C4T2P1__2018-08-14__03-39-23(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-08-14 03:39:00","2018-08-14"
"111",760,"C4T2P1","Odocoileus virginianus","18/07/2018 16:07:00","18/07/2018","16:07:13",0,0,0,0,"Imagenes_renombradas/C4T2P1","C4T2P1__2018-07-18__16-07-13(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-18 16:07:00","2018-07-18"
"112",804,"C4T2P11","Odocoileus virginianus","08/06/2018 12:05:00","8/06/2018","12:05:15",0,0,0,0,"Imagenes_renombradas/C4T2P11","C4T2P11__2018-06-08__12-05-15(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-08 12:05:00","2018-06-08"
"113",844,"C4T2P21","Conepatus leuconotus","29/06/2018 23:07:00","29/06/2018","23:07:29",0,0,0,0,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-06-29__23-07-29(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-29 23:07:00","2018-06-29"
"114",845,"C4T2P21","Conepatus leuconotus","08/08/2018 2:16:00","8/08/2018","2:16:02",3380913,56349,939.1,39.1,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-08-08__02-16-02(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-08-08 02:16:00","2018-08-08"
"115",847,"C4T2P21","Odocoileus virginianus","27/04/2018 18:40:00","27/04/2018","18:40:46",0,0,0,0,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-04-27__18-40-46(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-27 18:40:00","2018-04-27"
"116",848,"C4T2P21","Odocoileus virginianus","15/05/2018 18:47:00","15/05/2018","18:47:58",1555629,25927,432.1,18,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-05-15__18-47-58(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-15 18:47:00","2018-05-15"
"117",849,"C4T2P21","Odocoileus virginianus","08/06/2018 2:09:00","8/06/2018","2:09:32",2013464,33558,559.3,23.3,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-06-08__02-09-32(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-08 02:09:00","2018-06-08"
"118",850,"C4T2P21","Odocoileus virginianus","27/06/2018 14:37:00","27/06/2018","14:37:15",1686459,28108,468.5,19.5,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-06-27__14-37-15(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-27 14:37:00","2018-06-27"
"119",851,"C4T2P21","Odocoileus virginianus","29/06/2018 6:57:00","29/06/2018","6:57:10",145193,2420,40.3,1.7,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-06-29__06-57-10(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-29 06:57:00","2018-06-29"
"120",852,"C4T2P21","Odocoileus virginianus","30/06/2018 10:47:00","30/06/2018","10:47:44",100203,1670,27.8,1.2,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-06-30__10-47-44(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-30 10:47:00","2018-06-30"
"121",853,"C4T2P21","Odocoileus virginianus","30/06/2018 17:55:00","30/06/2018","17:55:53",25689,428,7.1,0.3,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-06-30__17-55-53(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-30 17:55:00","2018-06-30"
"122",854,"C4T2P21","Odocoileus virginianus","13/07/2018 15:38:00","13/07/2018","15:38:22",1114930,18582,309.7,12.9,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-07-13__15-38-22(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-13 15:38:00","2018-07-13"
"123",855,"C4T2P21","Odocoileus virginianus","25/07/2018 9:43:00","25/07/2018","9:43:24",1015500,16925,282.1,11.8,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-07-25__09-43-24(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-25 09:43:00","2018-07-25"
"124",856,"C4T2P21","Odocoileus virginianus","04/08/2018 22:25:00","4/08/2018","22:25:27",909688,15161,252.7,10.5,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-08-04__22-25-27(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-04 22:25:00","2018-08-04"
"125",857,"C4T2P21","Odocoileus virginianus","11/08/2018 17:12:00","11/08/2018","17:12:48",586039,9767,162.8,6.8,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-08-11__17-12-48(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-11 17:12:00","2018-08-11"
"126",858,"C4T2P21","Odocoileus virginianus","19/08/2018 8:29:00","19/08/2018","8:29:46",659611,10994,183.2,7.6,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-08-19__08-29-46(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-19 08:29:00","2018-08-19"
"127",859,"C4T2P21","Odocoileus virginianus","22/08/2018 20:19:00","22/08/2018","20:19:33",301559,5026,83.8,3.5,"Imagenes_renombradas/C4T2P21","C4T2P21__2018-08-22__20-19-33(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-22 20:19:00","2018-08-22"
"128",958,"C4T3P21","Odocoileus virginianus","28/06/2018 23:17:00","28/06/2018","23:17:27",0,0,0,0,"Imagenes_renombradas/C4T3P21","C4T3P21__2018-06-28__23-17-27(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-28 23:17:00","2018-06-28"
"129",959,"C4T3P21","Odocoileus virginianus","14/07/2018 9:01:00","14/07/2018","9:01:49",1331059,22184,369.7,15.4,"Imagenes_renombradas/C4T3P21","C4T3P21__2018-07-14__09-01-49(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-14 09:01:00","2018-07-14"
"130",960,"C4T3P21","Odocoileus virginianus","18/08/2018 11:14:00","18/08/2018","11:14:57",3031946,50532,842.2,35.1,"Imagenes_renombradas/C4T3P21","C4T3P21__2018-08-18__11-14-57(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-18 11:14:00","2018-08-18"
"131",961,"C4T3P21","Odocoileus virginianus","21/08/2018 11:55:00","21/08/2018","11:55:25",261602,4360,72.7,3,"Imagenes_renombradas/C4T3P21","C4T3P21__2018-08-21__11-55-25(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-21 11:55:00","2018-08-21"
"132",1147,"C5T1P1","Conepatus leuconotus","02/05/2018 5:16:00","2/05/2018","5:16:44",0,0,0,0,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-02__05-16-44(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-02 05:16:00","2018-05-02"
"133",1148,"C5T1P1","Conepatus leuconotus","13/05/2018 22:30:00","13/05/2018","22:30:08",1012402,16873,281.2,11.7,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-13__22-30-08(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-13 22:30:00","2018-05-13"
"134",1149,"C5T1P1","Conepatus leuconotus","05/06/2018 20:09:00","5/06/2018","20:09:07",1978736,32979,549.6,22.9,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-05__20-09-07(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-05 20:09:00","2018-06-05"
"135",1150,"C5T1P1","Conepatus leuconotus","21/06/2018 19:35:00","21/06/2018","19:35:20",1380373,23006,383.4,16,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-21__19-35-20(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-21 19:35:00","2018-06-21"
"136",1151,"C5T1P1","Conepatus leuconotus","07/07/2018 5:32:00","7/07/2018","5:32:51",1331848,22197,369.9,15.4,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-07-07__05-32-51(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-07 05:32:00","2018-07-07"
"137",1162,"C5T1P1","Odocoileus virginianus","19/07/2018 14:16:00","19/07/2018","14:16:02",0,0,0,0,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-07-19__14-16-02(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-19 14:16:00","2018-07-19"
"138",1163,"C5T1P1","Odocoileus virginianus","03/08/2018 10:39:00","3/08/2018","10:39:04",1282982,21383,356.4,14.8,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-08-03__10-39-04(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-03 10:39:00","2018-08-03"
"139",1164,"C5T1P1","Odocoileus virginianus","10/08/2018 10:07:00","10/08/2018","10:07:16",602892,10048,167.5,7,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-08-10__10-07-16(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-10 10:07:00","2018-08-10"
"140",1165,"C5T1P1","Odocoileus virginianus","20/08/2018 18:45:00","20/08/2018","18:45:47",895108,14918,248.6,10.4,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-08-20__18-45-47(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-20 18:45:00","2018-08-20"
"141",1166,"C5T1P1","Pecari tajacu","25/04/2018 18:11:00","25/04/2018","18:11:56",0,0,0,0,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-04-25__18-11-56(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-04-25 18:11:00","2018-04-25"
"142",1167,"C5T1P1","Pecari tajacu","26/04/2018 17:51:00","26/04/2018","17:51:26",84881,1415,23.6,1,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-04-26__17-51-26(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-04-26 17:51:00","2018-04-26"
"143",1168,"C5T1P1","Pecari tajacu","28/04/2018 6:27:00","28/04/2018","6:27:08",131505,2192,36.5,1.5,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-04-28__06-27-08(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-04-28 06:27:00","2018-04-28"
"144",1169,"C5T1P1","Pecari tajacu","28/04/2018 18:00:00","28/04/2018","18:00:06",41344,689,11.5,0.5,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-04-28__18-00-06(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-04-28 18:00:00","2018-04-28"
"145",1170,"C5T1P1","Pecari tajacu","30/04/2018 17:54:00","30/04/2018","17:54:49",172440,2874,47.9,2,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-04-30__17-54-49(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-04-30 17:54:00","2018-04-30"
"146",1171,"C5T1P1","Pecari tajacu","01/05/2018 22:13:00","1/05/2018","22:13:56",101704,1695,28.2,1.2,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-01__22-13-56(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-01 22:13:00","2018-05-01"
"147",1172,"C5T1P1","Pecari tajacu","03/05/2018 7:11:00","3/05/2018","7:11:34",118304,1972,32.9,1.4,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-03__07-11-34(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-03 07:11:00","2018-05-03"
"148",1173,"C5T1P1","Pecari tajacu","04/05/2018 3:42:00","4/05/2018","3:42:42",73827,1230,20.5,0.9,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-04__03-42-42(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-04 03:42:00","2018-05-04"
"149",1174,"C5T1P1","Pecari tajacu","05/05/2018 8:29:00","5/05/2018","8:29:49",103603,1727,28.8,1.2,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-05__08-29-49(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-05 08:29:00","2018-05-05"
"150",1175,"C5T1P1","Pecari tajacu","07/05/2018 17:14:00","7/05/2018","17:14:03",204251,3404,56.7,2.4,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-07__17-14-03(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-07 17:14:00","2018-05-07"
"151",1176,"C5T1P1","Pecari tajacu","09/05/2018 23:41:00","9/05/2018","23:41:39",196052,3268,54.5,2.3,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-09__23-41-39(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-09 23:41:00","2018-05-09"
"152",1177,"C5T1P1","Pecari tajacu","11/05/2018 6:08:00","11/05/2018","6:08:38",109601,1827,30.4,1.3,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-11__06-08-38(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-11 06:08:00","2018-05-11"
"153",1178,"C5T1P1","Pecari tajacu","14/05/2018 23:20:00","14/05/2018","23:20:15",321094,5352,89.2,3.7,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-14__23-20-15(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-14 23:20:00","2018-05-14"
"154",1179,"C5T1P1","Pecari tajacu","15/05/2018 22:36:00","15/05/2018","22:36:43",83734,1396,23.3,1,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-15__22-36-43(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-15 22:36:00","2018-05-15"
"155",1180,"C5T1P1","Pecari tajacu","15/05/2018 23:52:00","15/05/2018","23:52:12",4525,75,1.2,0,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-15__23-52-12(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-15 23:52:00","2018-05-15"
"156",1181,"C5T1P1","Pecari tajacu","27/05/2018 5:38:00","27/05/2018","5:38:23",971168,16186,269.8,11.2,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-27__05-38-23(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-27 05:38:00","2018-05-27"
"157",1182,"C5T1P1","Pecari tajacu","30/05/2018 23:30:00","30/05/2018","23:30:57",321182,5353,89.2,3.7,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-30__23-30-57(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-30 23:30:00","2018-05-30"
"158",1183,"C5T1P1","Pecari tajacu","31/05/2018 4:43:00","31/05/2018","4:43:02",18701,312,5.2,0.2,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-05-31__04-43-02(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-31 04:43:00","2018-05-31"
"159",1184,"C5T1P1","Pecari tajacu","07/06/2018 0:20:00","7/06/2018","0:20:37",589015,9817,163.6,6.8,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-07__00-20-37(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-07 00:20:00","2018-06-07"
"160",1185,"C5T1P1","Pecari tajacu","07/06/2018 7:09:00","7/06/2018","7:09:04",24108,402,6.7,0.3,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-07__07-09-04(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-07 07:09:00","2018-06-07"
"161",1186,"C5T1P1","Pecari tajacu","08/06/2018 5:39:00","8/06/2018","5:39:12",81005,1350,22.5,0.9,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-08__05-39-12(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-08 05:39:00","2018-06-08"
"162",1187,"C5T1P1","Pecari tajacu","13/06/2018 19:15:00","13/06/2018","19:15:23",480562,8009,133.5,5.6,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-13__19-15-23(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-13 19:15:00","2018-06-13"
"163",1188,"C5T1P1","Pecari tajacu","14/06/2018 6:03:00","14/06/2018","6:03:59",38815,647,10.8,0.4,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-14__06-03-59(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-14 06:03:00","2018-06-14"
"164",1189,"C5T1P1","Pecari tajacu","18/06/2018 7:24:00","18/06/2018","7:24:21",348916,5815,96.9,4,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-06-18__07-24-21(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-18 07:24:00","2018-06-18"
"165",1190,"C5T1P1","Pecari tajacu","20/07/2018 7:36:00","20/07/2018","7:36:30",2765398,46090,768.2,32,"Imagenes_renombradas/C5T1P1","C5T1P1__2018-07-20__07-36-30(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-20 07:36:00","2018-07-20"
"166",1267,"C5T1P11","Pecari tajacu","01/06/2018 7:12:00","1/06/2018","7:12:59",0,0,0,0,"Imagenes_renombradas/C5T1P11","C5T1P11__2018-06-01__07-12-59(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-01 07:12:00","2018-06-01"
"167",1311,"C5T1P21","Conepatus leuconotus","23/05/2018 22:35:00","23/05/2018","22:35:51",0,0,0,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-23__22-35-51(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-23 22:35:00","2018-05-23"
"168",1312,"C5T1P21","Conepatus leuconotus","25/05/2018 23:25:00","25/05/2018","23:25:40",175785,2930,48.8,2,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-25__23-25-40(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-25 23:25:00","2018-05-25"
"169",1313,"C5T1P21","Conepatus leuconotus","22/06/2018 4:37:00","22/06/2018","4:37:38",2351517,39192,653.2,27.2,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-22__04-37-38(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-22 04:37:00","2018-06-22"
"170",1315,"C5T1P21","Odocoileus virginianus","22/06/2018 15:52:00","22/06/2018","15:52:08",0,0,0,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-22__15-52-08(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-22 15:52:00","2018-06-22"
"171",1316,"C5T1P21","Odocoileus virginianus","23/07/2018 7:36:00","23/07/2018","7:36:06",2648638,44144,735.7,30.7,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-23__07-36-06(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-23 07:36:00","2018-07-23"
"172",1317,"C5T1P21","Odocoileus virginianus","13/08/2018 17:18:00","13/08/2018","17:18:33",1849327,30822,513.7,21.4,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-13__17-18-33(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-13 17:18:00","2018-08-13"
"173",1318,"C5T1P21","Odocoileus virginianus","17/08/2018 10:16:00","17/08/2018","10:16:47",320263,5338,89,3.7,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-17__10-16-47(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-17 10:16:00","2018-08-17"
"174",1319,"C5T1P21","Odocoileus virginianus","19/08/2018 15:09:00","19/08/2018","15:09:22",190353,3173,52.9,2.2,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-19__15-09-22(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-19 15:09:00","2018-08-19"
"175",1320,"C5T1P21","Odocoileus virginianus","24/08/2018 1:23:00","24/08/2018","1:23:29",382444,6374,106.2,4.4,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-24__01-23-29(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-24 01:23:00","2018-08-24"
"176",1321,"C5T1P21","Pecari tajacu","01/05/2018 4:40:00","1/05/2018","4:40:42",0,0,0,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-01__04-40-42(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-01 04:40:00","2018-05-01"
"177",1322,"C5T1P21","Pecari tajacu","01/05/2018 6:04:00","1/05/2018","6:04:47",4821,80,1.3,0.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-01__06-04-47(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-01 06:04:00","2018-05-01"
"178",1323,"C5T1P21","Pecari tajacu","12/05/2018 5:47:00","12/05/2018","5:47:54",948436,15807,263.4,11,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-12__05-47-54(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-12 05:47:00","2018-05-12"
"179",1324,"C5T1P21","Pecari tajacu","15/05/2018 6:30:00","15/05/2018","6:30:18",261742,4362,72.7,3,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-15__06-30-18(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-15 06:30:00","2018-05-15"
"180",1325,"C5T1P21","Pecari tajacu","08/06/2018 20:47:00","8/06/2018","20:47:55",2125057,35418,590.3,24.6,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-08__20-47-55(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-08 20:47:00","2018-06-08"
"181",1326,"C5T1P21","Pecari tajacu","23/06/2018 7:46:00","23/06/2018","7:46:49",1248986,20816,346.9,14.5,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-23__07-46-49(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-23 07:46:00","2018-06-23"
"182",1327,"C5T1P21","Pecari tajacu","30/06/2018 20:12:00","30/06/2018","20:12:21",649531,10826,180.4,7.5,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-30__20-12-21(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-30 20:12:00","2018-06-30"
